feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-10683,CU-7531,Quick update: Where can I find the data retention policy? This happened after the latest update. Thanks.,2026-05-26T05:17:00+00:00,InsightPay,Sales,Email,London,Startup,3,open
FB-10684,CU-2044,"Quick update: Loved the new InsightChat dashboard, it is clean and fast. We have seen this twice already. Sharing this from the field.",2026-01-26T07:01:00+00:00,InsightSecure,Operations,Social Media,New York,Internal,5,resolved
FB-10685,CU-9175,Documentation update saved our engineering team hours. This is impacting customers in Kolkata. Please advise.,2026-06-29T14:09:00+00:00,InsightPortal,HR,Call Center,Kolkata,Internal,5,open
FB-10686,CU-6166,Quick update: Documentation update saved our engineering team hours. I am following up because there was no response. Sharing this from the field.,2026-06-10T16:23:00+00:00,InsightAnalytics,Product,Internal,London,Consumer,5,open
FB-10687,CU-3023,Delivery to Jaipur was earlier than the estimated date. This is impacting customers in Singapore. Please advise.,2026-01-30T12:58:00+00:00,InsightMobile,Operations,Mobile App,Pune,SMB,5,open
FB-10688,CU-2730,Quick update: Authentication failures are blocking our entire sales team. We have seen this twice already. Please advise.,2026-02-10T10:49:00+00:00,InsightSecure,Finance,Survey,Kolkata,Partner,2,in_progress
FB-10689,CU-8602,Quick update: I am angry that the ticket was closed without a resolution. The team mentioned InsightAnalytics in the weekly review. Thanks.,2025-12-01T17:53:00+00:00,InsightSecure,Customer Support,Email,London,Enterprise,2,in_progress
FB-10690,CU-5095,"To be clear, Documentation update saved our engineering team hours. This happened after the latest update. Sharing this from the field.",2026-04-26T23:26:00+00:00,InsightPay,Product,Email,Jaipur,Internal,5,in_progress
FB-10691,CU-4273,"To be clear, The latest release introduced a severe performance regression. I am following up because there was no response. Thanks.",2026-06-04T07:11:00+00:00,InsightPortal,Finance,Survey,Mumbai,Startup,2,open
FB-10692,CU-3609,"Hello team, Search is too slow to be usable during business hours. The issue started last Thursday. Looking forward to a fix.",2026-06-24T19:53:00+00:00,InsightSecure,HR,Call Center,Chennai,Internal,1,closed
FB-10693,CU-8877,Quick update: The InsightChat checkout failed and I was still charged. A workaround exists but it is not acceptable long term.,2026-04-17T03:45:00+00:00,InsightPay,Engineering,Website,Bangalore,Consumer,2,resolved
FB-10694,CU-7764,The InsightSecure rollout is scheduled for next Monday in Pune. A workaround exists but it is not acceptable long term.,2026-06-11T03:46:00+00:00,InsightMobile,Product,Survey,Mumbai,SMB,3,resolved
FB-10695,CU-5225,Quick update: Support never called back after I reported a critical outage. Please treat this as high priority. Thanks.,2026-05-26T14:21:00+00:00,InsightPortal,Customer Support,Social Media,Jaipur,Enterprise,2,resolved
FB-10696,CU-5831,"Hi, Authentication failures are blocking our entire sales team. I attached screenshots in the original ticket. Please advise.",2026-05-12T09:30:00+00:00,InsightPortal,Customer Support,Email,New York,Internal,2,open
FB-10697,CU-3791,"Hello team, Chat support was knowledgeable and patient. The issue started last Thursday. Sharing this from the field.",2025-12-04T08:23:00+00:00,InsightChat,Customer Support,Survey,London,SMB,5,in_progress
FB-10698,CU-6067,"To be clear, Sales team prepared a thoughtful demo for our executives. The team mentioned InsightMobile in the weekly review. Looking forward to a fix.",2025-12-04T21:04:00+00:00,InsightSecure,Operations,Call Center,Delhi,SMB,4,open
FB-10699,CU-4318,Quick update: The current plan is acceptable but we will compare alternatives. The issue started last Thursday. Sharing this from the field.,2026-07-05T16:57:00+00:00,InsightCRM,Finance,Survey,London,Enterprise,3,in_progress
FB-10700,CU-5015,Refund for a failed InsightCloud payment is still pending. A workaround exists but it is not acceptable long term. Looking forward to a fix.,2026-02-01T08:51:00+00:00,InsightMobile,Finance,Call Center,New York,Internal,1,in_progress
FB-10701,CU-8819,"Hello team, Duplicate invoices were sent to finance after renewal. Our enterprise account is affected. Logged by the duty manager.",2026-02-16T01:13:00+00:00,InsightCRM,Operations,Internal,Surat,Partner,2,closed
FB-10702,CU-1157,Quick update: I am frustrated that the InsightCRM app crashes during payment. Please treat this as high priority. Thanks.,2026-01-25T19:31:00+00:00,InsightAnalytics,Engineering,Chat,Dubai,Enterprise,2,resolved
FB-10703,CU-5649,"Hi, The interface redesign is intuitive and reduced training time. I am following up because there was no response. Looking forward to a fix.",2026-05-11T05:21:00+00:00,InsightPortal,Sales,Social Media,Bangalore,Partner,5,open
FB-10704,CU-8078,"Hello team, Call center agents read from a script and did not understand the issue. The team mentioned InsightCloud in the weekly review. Looking forward to a fix.",2026-03-31T15:10:00+00:00,InsightMobile,Customer Support,Social Media,Surat,Consumer,2,open
FB-10705,CU-4445,"Hi, Chat support was knowledgeable and patient. Please treat this as high priority. Sharing this from the field.",2026-03-31T03:43:00+00:00,InsightAnalytics,Customer Support,Email,Hyderabad,SMB,5,open
FB-10706,CU-5974,Quick update: Delivery to Jaipur was earlier than the estimated date. We have seen this twice already. Logged by the duty manager.,2026-02-07T07:59:00+00:00,InsightAnalytics,Operations,Survey,Mumbai,Startup,5,open
FB-10707,CU-5492,Quick update: Refund for a failed InsightPortal payment is still pending. This is impacting customers in Singapore.,2026-03-01T20:51:00+00:00,InsightMobile,Engineering,Website,Dubai,Internal,2,open
FB-10708,CU-9240,Quick update: Payment reconciliation finally works without manual edits. I attached screenshots in the original ticket. Looking forward to a fix.,2026-06-08T06:51:00+00:00,InsightCRM,Customer Support,Internal,Dubai,Startup,5,open
FB-10709,CU-2661,"For the record, Refund for a failed InsightPortal payment is still pending. I am following up because there was no response. Looking forward to a fix.",2026-02-02T08:38:00+00:00,InsightChat,Customer Support,Website,London,Startup,2,open
FB-10710,CU-5017,"For the record, Authentication failures are blocking our entire sales team. We have seen this twice already. Looking forward to a fix.",2026-02-15T18:12:00+00:00,InsightCloud,Engineering,Survey,Jaipur,Partner,2,resolved
FB-10711,CU-4519,Price increase was communicated poorly and feels unjustified. This happened after the latest update. Logged by the duty manager.,2026-08-03T11:57:00+00:00,InsightPortal,Finance,Email,Hyderabad,Consumer,2,open
FB-10712,CU-9657,Billing error created an unauthorized charge on our card. I am following up because there was no response. Logged by the duty manager.,2026-06-25T15:51:00+00:00,InsightPay,HR,Website,Kolkata,Startup,2,open
FB-10713,CU-3592,"To be clear, Loved the new InsightSecure dashboard, it is clean and fast. A workaround exists but it is not acceptable long term. Please advise.",2025-12-20T18:05:00+00:00,InsightCloud,Sales,Mobile App,Jaipur,Consumer,5,resolved
FB-10714,CU-9646,Quick update: The current plan is acceptable but we will compare alternatives. This is impacting customers in Chennai. Logged by the duty manager.,2025-12-19T05:41:00+00:00,InsightSecure,Engineering,Chat,Ahmedabad,Consumer,4,in_progress
FB-10715,CU-4282,"Hello team, I am angry that the ticket was closed without a resolution. The issue started last Thursday. Please advise.",2026-06-15T10:34:00+00:00,InsightPortal,Customer Support,Survey,New York,Partner,2,open
FB-10716,CU-4421,"To be clear, We may add twenty more seats if the trial goes well. Please treat this as high priority.",2026-08-02T02:20:00+00:00,InsightSecure,Operations,Call Center,Bangalore,SMB,4,in_progress
FB-10717,CU-7540,Quick update: Billing error created an unauthorized charge on our card. We have seen this twice already.,2026-01-23T12:03:00+00:00,InsightPortal,Engineering,Call Center,Delhi,Consumer,2,in_progress
FB-10718,CU-9305,"For the record, We cannot login to InsightCloud since the last update. The issue started last Thursday. Sharing this from the field.",2026-03-17T06:13:00+00:00,InsightCloud,Engineering,Survey,Chennai,Startup,2,in_progress
FB-10719,CU-2383,The InsightPay rollout is scheduled for next Monday in Pune. This is impacting customers in Dubai. Please advise.,2026-03-22T20:19:00+00:00,InsightCRM,Finance,Chat,Chennai,Enterprise,3,closed
FB-10720,CU-4437,Refund for a failed InsightPay payment is still pending. The issue started last Thursday. Thanks.,2026-05-27T15:48:00+00:00,InsightPay,Customer Support,Social Media,Hyderabad,Partner,1,in_progress
FB-10721,CU-5344,We cannot login to InsightMobile since the last update. We have seen this twice already. Thanks.,2026-02-17T12:40:00+00:00,InsightSecure,Engineering,Survey,Ahmedabad,Enterprise,1,open
FB-10722,CU-7879,"To be clear, The InsightMobile rollout is scheduled for next Monday in Pune. This happened after the latest update. Logged by the duty manager.",2025-12-26T00:22:00+00:00,InsightCRM,Customer Support,Mobile App,Surat,Consumer,3,in_progress
FB-10723,CU-9074,Quick update: We are happy with the reliability of InsightPortal this quarter. I am following up because there was no response. Looking forward to a fix.,2026-05-18T17:23:00+00:00,InsightCloud,Engineering,Call Center,Mumbai,SMB,5,in_progress
FB-10724,CU-8571,Quick update: How do I export department analytics for last quarter? Please treat this as high priority. Please advise.,2026-01-27T08:11:00+00:00,InsightAnalytics,Product,Social Media,Singapore,SMB,3,open
FB-10725,CU-1191,"Hello team, Package for InsightPay arrived damaged in New York. This is impacting customers in Singapore. Thanks.",2025-12-09T07:10:00+00:00,InsightChat,Product,Internal,Chennai,Startup,2,open
FB-10726,CU-4052,"Hi, Where can I find the data retention policy? The issue started last Thursday. Sharing this from the field.",2026-02-10T20:49:00+00:00,InsightSecure,Product,Social Media,Hyderabad,Consumer,3,resolved
FB-10727,CU-2820,"Hi, Customer support resolved our incident in twenty minutes. A workaround exists but it is not acceptable long term. Looking forward to a fix.",2026-01-02T03:14:00+00:00,InsightPortal,Customer Support,Mobile App,Kolkata,Internal,5,open
FB-10728,CU-6798,"To be clear, Sharing an FYI that finance will review invoices tomorrow. A workaround exists but it is not acceptable long term. Thanks.",2026-01-06T21:14:00+00:00,InsightPay,Operations,Email,Jaipur,Partner,4,in_progress
FB-10729,CU-7947,"Hello team, Can you schedule a training session for the operations team? A workaround exists but it is not acceptable long term.",2026-05-12T19:14:00+00:00,InsightMobile,Sales,Call Center,Bangalore,Enterprise,3,closed
FB-10730,CU-2094,"Hi, Sharing an FYI that finance will review invoices tomorrow. This is impacting customers in Chennai. Thanks.",2025-12-20T08:45:00+00:00,InsightAnalytics,Operations,Website,Singapore,Consumer,3,open
FB-10731,CU-3487,"To be clear, Delivery to Pune was earlier than the estimated date. We have seen this twice already. Thanks.",2026-01-27T08:08:00+00:00,InsightChat,Operations,Call Center,Chennai,SMB,4,resolved
FB-10732,CU-8444,"For the record, The InsightCloud rollout is scheduled for next Monday in Kolkata. Our enterprise account is affected. Sharing this from the field.",2026-03-23T09:52:00+00:00,InsightCloud,Sales,Email,Surat,Internal,3,open
FB-10733,CU-9566,Quick update: The InsightChat checkout failed and I was still charged. Our enterprise account is affected. Looking forward to a fix.,2026-05-27T15:48:00+00:00,InsightAnalytics,Operations,Mobile App,Surat,Internal,2,resolved
FB-10734,CU-9320,Great improvement in mobile performance this month. The team mentioned InsightChat in the weekly review. Logged by the duty manager.,2026-06-06T08:57:00+00:00,InsightAnalytics,Finance,Survey,Pune,Internal,4,resolved
FB-10735,CU-7157,Quick update: Please confirm whether SSO is enabled for partner accounts. The team mentioned InsightCRM in the weekly review. Thanks.,2026-02-07T03:49:00+00:00,InsightPortal,Sales,Chat,Ahmedabad,Partner,3,open
FB-10736,CU-1653,"Hello team, Consider adding a weekly digest for managers. Please treat this as high priority. Please advise.",2026-07-20T19:26:00+00:00,InsightChat,Finance,Survey,London,Consumer,4,resolved
FB-10737,CU-1464,"To be clear, Sales team prepared a thoughtful demo for our executives. This is impacting customers in Delhi. Thanks.",2025-12-26T09:58:00+00:00,InsightChat,HR,Internal,Dubai,Startup,4,open
FB-10738,CU-7575,Quick update: Great improvement in mobile performance this month. The team mentioned InsightPay in the weekly review. Logged by the duty manager.,2026-01-23T17:49:00+00:00,InsightSecure,Finance,Survey,Singapore,SMB,5,resolved
FB-10739,CU-4050,"Hi, Can you schedule a training session for the operations team? A workaround exists but it is not acceptable long term.",2026-03-14T10:39:00+00:00,InsightPortal,Finance,Chat,Delhi,Startup,3,resolved
