feedback_id,customer_id,date,text,product,department,channel,location,segment,rating,status,sentiment,emotion,category,intent,priority,severity
FB-11303,CU-3020,2026-07-10T05:38:00,"Hi, Appreciate the proactive outage communication. I attached screenshots in the original ticket. Please advise.",InsightSecure,Customer Support,Internal,Jaipur,Consumer,5,open,neutral,neutral,Customer Support,Praise,low,2
FB-12031,CU-9847,2026-07-10T04:53:00,"To be clear, Is there a sandbox for InsightPay chargebacks? Please treat this as high priority. Please advise.",InsightPay,Operations,Internal,Mumbai,Enterprise,4,closed,neutral,neutral,Documentation,Suggestion,low,2
FB-11970,CU-2252,2026-07-10T02:13:00,Quick update: Please confirm whether SSO is enabled for partner accounts. A workaround exists but it is not acceptable long term. Looking forward to a fix.,InsightPortal,Engineering,Email,Singapore,SMB,3,resolved,neutral,neutral,UX/UI,Request,low,1
FB-10831,CU-4496,2026-07-09T19:54:00,"Hello team, Delivery to Delhi was earlier than the estimated date. Our enterprise account is affected. Logged by the duty manager.",InsightChat,Operations,Call Center,Surat,Enterprise,5,in_progress,negative,satisfaction,Account,Request,low,1
FB-11787,CU-3042,2026-07-09T12:42:00,"For the record, Noting that the internal survey was completed by HR. The issue started last Thursday. Sharing this from the field.",InsightPortal,Sales,Call Center,Ahmedabad,SMB,4,in_progress,neutral,neutral,Other,Information,low,1
FB-10099,CU-7070,2026-07-09T11:25:00,"Hello team, Documentation is outdated and caused a production misconfiguration. The issue started last Thursday. Please advise.",InsightMobile,HR,Mobile App,Hyderabad,SMB,2,in_progress,neutral,confusion,Documentation,Request,low,2
FB-11889,CU-2015,2026-07-09T10:32:00,"Hi, Refund for a failed InsightPay payment is still pending. This is impacting customers in Hyderabad. Sharing this from the field.",InsightCloud,HR,Email,London,SMB,2,in_progress,negative,anger,Payment,Complaint,critical,5
FB-11354,CU-4954,2026-07-09T04:34:00,Payment reconciliation finally works without manual edits. The team mentioned InsightPortal in the weekly review. Logged by the duty manager.,InsightChat,Product,Call Center,Singapore,Enterprise,4,resolved,positive,neutral,Product,Praise,low,2
FB-11251,CU-5789,2026-07-08T22:13:00,"Hi, Feature request: webhook retries with exponential backoff. The team mentioned InsightChat in the weekly review. Looking forward to a fix.",InsightAnalytics,Sales,Email,Jaipur,Enterprise,3,resolved,positive,neutral,Product,Praise,low,1
FB-10891,CU-9831,2026-07-08T19:34:00,"Hello team, Appreciate the proactive outage communication. A workaround exists but it is not acceptable long term. Thanks.",InsightCloud,Operations,Mobile App,Hyderabad,Partner,4,in_progress,neutral,anger,UX/UI,Suggestion,medium,2
FB-10648,CU-9394,2026-07-08T09:50:00,"For the record, It would help to have saved filters on the explorer table. A workaround exists but it is not acceptable long term. Sharing this from the field.",InsightSecure,Engineering,Website,Bangalore,Startup,3,in_progress,neutral,neutral,Other,Suggestion,low,1
FB-11512,CU-7957,2026-07-08T04:18:00,"Hi, Consider adding a weekly digest for managers. This happened after the latest update. Thanks.",InsightPay,Engineering,Email,Kolkata,Internal,4,open,negative,disappointment,Technical Issue,Suggestion,medium,3
FB-11618,CU-5899,2026-07-08T03:50:00,Quick update: Customer support resolved our incident in twenty minutes. We have seen this twice already. Please advise.,InsightAnalytics,Customer Support,Internal,Dubai,SMB,5,in_progress,neutral,anger,Customer Support,Request,low,1
FB-11570,CU-4948,2026-07-08T01:31:00,"For the record, Customer support resolved our incident in twenty minutes. This is impacting customers in Mumbai.",InsightChat,Customer Support,Social Media,Dubai,Enterprise,5,open,neutral,anger,Customer Support,Request,low,1
FB-11079,CU-7501,2026-07-07T20:07:00,"For the record, Can you schedule a training session for the operations team? This happened after the latest update. Logged by the duty manager.",InsightPay,Product,Internal,Bangalore,Enterprise,3,resolved,neutral,neutral,Customer Support,Request,medium,1
FB-12094,CU-6034,2026-07-07T19:26:00,"For the record, Average experience so far, we are still evaluating InsightSecure. A workaround exists but it is not acceptable long term. Looking forward to a fix.",InsightCRM,Product,Internal,Pune,Enterprise,4,closed,neutral,neutral,Product,Information,low,1
FB-10459,CU-5049,2026-07-07T17:18:00,"Hello team, I am angry that the ticket was closed without a resolution. I am following up because there was no response.",InsightMobile,Customer Support,Website,London,Startup,1,resolved,positive,anger,Customer Support,Praise,low,2
FB-12098,CU-5485,2026-07-07T15:37:00,"For the record, Is there a sandbox for InsightPay chargebacks? The team mentioned InsightPay in the weekly review. Looking forward to a fix.",InsightMobile,Sales,Chat,Hyderabad,SMB,3,open,positive,joy,Product,Praise,low,2
FB-11866,CU-1836,2026-07-07T13:17:00,"To be clear, The onboarding specialist made InsightSecure easy to adopt. This is impacting customers in Dubai. Please advise.",InsightAnalytics,Engineering,Email,Pune,SMB,4,open,positive,joy,Product,Praise,low,1
FB-10447,CU-2994,2026-07-07T10:27:00,Quick update: Consider adding a weekly digest for managers. A workaround exists but it is not acceptable long term. Logged by the duty manager.,InsightChat,Product,Internal,Chennai,Startup,4,in_progress,neutral,neutral,UX/UI,Suggestion,low,1
FB-11444,CU-3552,2026-07-07T09:43:00,"For the record, I am delighted with the quality of the latest InsightCloud release. Our enterprise account is affected. Sharing this from the field.",InsightCRM,HR,Website,Delhi,Enterprise,5,closed,positive,joy,Product,Praise,low,1
FB-11695,CU-8359,2026-07-07T02:06:00,"Hi, The InsightSecure rollout is scheduled for next Monday in New York. I attached screenshots in the original ticket. Looking forward to a fix.",InsightCRM,Customer Support,Call Center,Ahmedabad,Internal,4,open,neutral,frustration,Delivery,Praise,low,1
FB-11480,CU-4219,2026-07-06T19:47:00,Please confirm whether SSO is enabled for partner accounts. We have seen this twice already. Looking forward to a fix.,InsightCloud,Product,Website,Bangalore,Startup,3,open,negative,anger,Security,Bug Report,high,2
FB-10237,CU-9423,2026-07-06T19:43:00,"Hi, Search is too slow to be usable during business hours. The team mentioned InsightCloud in the weekly review. Sharing this from the field.",InsightMobile,HR,Email,Chennai,SMB,1,open,positive,joy,Product,Praise,low,2
FB-10091,CU-3068,2026-07-06T19:43:00,"For the record, The interface redesign is intuitive and reduced training time. This is impacting customers in Kolkata. Logged by the duty manager.",InsightPortal,Customer Support,Mobile App,Delhi,Internal,4,open,negative,neutral,UX/UI,Praise,low,1
FB-10807,CU-7493,2026-07-06T18:08:00,"Hi, Sales team prepared a thoughtful demo for our executives. I attached screenshots in the original ticket. Sharing this from the field.",InsightCRM,Customer Support,Mobile App,Dubai,Consumer,5,closed,positive,satisfaction,Customer Support,Praise,low,1
FB-11091,CU-7446,2026-07-06T17:53:00,"Hi, The interface redesign is intuitive and reduced training time. Our enterprise account is affected. Sharing this from the field.",InsightSecure,Sales,Survey,Bangalore,Consumer,5,resolved,negative,joy,Account,Request,low,1
FB-10930,CU-1477,2026-07-06T16:11:00,Quick update: Appreciate the proactive outage communication. I am following up because there was no response. Thanks.,InsightSecure,Engineering,Survey,Delhi,Partner,5,resolved,negative,anger,Customer Support,Praise,high,2
FB-12176,CU-1109,2026-07-06T15:16:00,Quick update: Documentation update saved our engineering team hours. The team mentioned InsightMobile in the weekly review. Looking forward to a fix.,InsightCloud,Operations,Mobile App,Kolkata,Enterprise,5,open,positive,joy,Product,Praise,low,1
FB-10780,CU-7466,2026-07-06T10:48:00,Billing error created an unauthorized charge on our card. A workaround exists but it is not acceptable long term. Logged by the duty manager.,InsightCRM,Operations,Social Media,Jaipur,Consumer,1,in_progress,neutral,anger,Payment,Suggestion,critical,5
FB-10328,CU-5603,2026-07-06T08:16:00,Quick update: The interface redesign is intuitive and reduced training time. I am following up because there was no response.,InsightMobile,Sales,Social Media,Dubai,Startup,4,open,positive,joy,UX/UI,Praise,low,1
FB-10774,CU-1384,2026-07-06T08:12:00,"To be clear, Payment reconciliation finally works without manual edits. I am following up because there was no response. Sharing this from the field.",InsightAnalytics,Sales,Internal,Hyderabad,SMB,5,open,positive,satisfaction,Customer Support,Praise,low,2
FB-12138,CU-3238,2026-07-06T05:21:00,"To be clear, I am delighted with the quality of the latest InsightCRM release. This happened after the latest update. Looking forward to a fix.",InsightCRM,Customer Support,Email,Pune,Consumer,5,open,positive,joy,Product,Praise,low,1
FB-11116,CU-2249,2026-07-06T04:06:00,"Hello team, Call center agents read from a script and did not understand the issue. Our enterprise account is affected.",InsightMobile,HR,Survey,New York,Startup,1,in_progress,negative,anger,Account,Request,high,2
FB-11717,CU-7989,2026-07-05T18:26:00,"For the record, Documentation is outdated and caused a production misconfiguration. A workaround exists but it is not acceptable long term. Please advise.",InsightPay,Finance,Social Media,Chennai,SMB,1,resolved,neutral,neutral,UX/UI,Suggestion,medium,2
FB-10067,CU-5564,2026-07-05T17:23:00,"For the record, Authentication failures are blocking our entire sales team. I am following up because there was no response. Looking forward to a fix.",InsightCloud,HR,Call Center,Singapore,Consumer,2,resolved,positive,joy,Product,Bug Report,low,2
FB-10699,CU-4318,2026-07-05T16:57:00,Quick update: The current plan is acceptable but we will compare alternatives. The issue started last Thursday. Sharing this from the field.,InsightCRM,Finance,Survey,London,Enterprise,3,in_progress,neutral,frustration,Customer Support,Information,medium,1
FB-10082,CU-2374,2026-07-05T16:54:00,Quick update: Billing error created an unauthorized charge on our card. Our enterprise account is affected. Please advise.,InsightCloud,Product,Email,Bangalore,Consumer,2,closed,neutral,anger,Account,Request,high,4
FB-12169,CU-1058,2026-07-05T14:55:00,"To be clear, We cannot login to InsightCloud since the last update. We have seen this twice already. Logged by the duty manager.",InsightChat,Engineering,Mobile App,Dubai,SMB,1,in_progress,negative,anger,Technical Issue,Bug Report,critical,4
FB-11783,CU-3761,2026-07-05T13:08:00,"For the record, Refund was issued quickly and with a clear explanation. We have seen this twice already. Looking forward to a fix.",InsightPortal,Product,Website,Ahmedabad,Enterprise,5,in_progress,positive,anger,Payment,Praise,low,2
FB-10748,CU-6818,2026-07-05T10:11:00,Quick update: Can you schedule a training session for the operations team? This is impacting customers in Singapore. Looking forward to a fix.,InsightCloud,Product,Email,New York,Consumer,3,resolved,neutral,neutral,Customer Support,Request,low,1
FB-11676,CU-4031,2026-07-05T05:59:00,"Hi, How do I export department analytics for last quarter? The issue started last Thursday. Sharing this from the field.",InsightMobile,Product,Chat,Singapore,Startup,4,open,neutral,confusion,Customer Support,Question,low,1
FB-10838,CU-5575,2026-07-05T04:15:00,"Hello team, We cannot login to InsightAnalytics since the last update. This happened after the latest update. Thanks.",InsightSecure,Engineering,Internal,Delhi,Consumer,1,open,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10828,CU-9769,2026-07-05T02:17:00,"Hello team, I am delighted with the quality of the latest InsightChat release. I attached screenshots in the original ticket.",InsightCloud,Customer Support,Social Media,Mumbai,Enterprise,5,closed,positive,joy,Product,Praise,low,1
FB-11684,CU-9925,2026-07-05T00:35:00,"Hello team, Authentication failures are blocking our entire sales team. We have seen this twice already.",InsightAnalytics,Operations,Internal,Bangalore,Internal,2,open,negative,anger,Technical Issue,Bug Report,high,3
FB-11954,CU-4582,2026-07-04T22:03:00,Quick update: We are happy with the reliability of InsightPortal this quarter. We have seen this twice already. Logged by the duty manager.,InsightPay,Operations,Website,Singapore,Startup,5,resolved,positive,joy,Product,Praise,low,1
FB-10415,CU-5930,2026-07-04T20:54:00,"For the record, Delivery was extremely late and customer support did not respond. This happened after the latest update. Thanks.",InsightCRM,Operations,Internal,Mumbai,Consumer,2,in_progress,negative,frustration,Customer Support,Complaint,critical,3
FB-11152,CU-2170,2026-07-04T18:03:00,"To be clear, Security alert fired after suspicious admin logins. I am following up because there was no response. Thanks.",InsightMobile,Engineering,Internal,New York,Partner,1,in_progress,positive,anger,Security,Praise,high,3
